lei,scope,refPeriod,bank_name,country,institution_type,szenario,szenario_label,delta_eve_eur,delta_nii_eur,tier1_eur,quote_eve,quote_nii,sot_eve,sot_nii,vorbehalt
22210058UCKT3BJTCN24,CON,2025-12-31,OTP Luxembourg S.à r.l.,Luxembourg,Large subsidiaries,0020,Parallelverschiebung runter,86649000,-70644000,1557022000,0.0557,-0.0454,nein,nein,
22210058UCKT3BJTCN24,CON,2025-12-31,OTP Luxembourg S.à r.l.,Luxembourg,Large subsidiaries,0030,Steepener,31825000,,1557022000,0.0204,,nein,,
22210058UCKT3BJTCN24,CON,2025-12-31,OTP Luxembourg S.à r.l.,Luxembourg,Large subsidiaries,0040,Flattener,-61525000,,1557022000,-0.0395,,nein,,
22210058UCKT3BJTCN24,CON,2025-12-31,OTP Luxembourg S.à r.l.,Luxembourg,Large subsidiaries,0050,kurze Zinsen hoch,-95532000,,1557022000,-0.0614,,nein,,
22210058UCKT3BJTCN24,CON,2025-12-31,OTP Luxembourg S.à r.l.,Luxembourg,Large subsidiaries,0060,kurze Zinsen runter,89499000,,1557022000,0.0575,,nein,,
254900RNFMDM0P11YR84,CON,2025-06-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,0010,Parallelverschiebung hoch,-43902297,30617755,3327509771,-0.0132,0.0092,nein,nein,
254900RNFMDM0P11YR84,CON,2025-06-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,0020,Parallelverschiebung runter,56563237,-72621795,3327509771,0.0170,-0.0218,nein,nein,
254900RNFMDM0P11YR84,CON,2025-06-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,0030,Steepener,-4295719,,3327509771,-0.0013,,nein,,
254900RNFMDM0P11YR84,CON,2025-06-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,0040,Flattener,-5237505,,3327509771,-0.0016,,nein,,
254900RNFMDM0P11YR84,CON,2025-06-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,0050,kurze Zinsen hoch,-27302718,,3327509771,-0.0082,,nein,,
254900RNFMDM0P11YR84,CON,2025-06-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,0060,kurze Zinsen runter,24557209,,3327509771,0.0074,,nein,,
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,0010,Parallelverschiebung hoch,-645902420,56632856,6132380462,-0.1053,0.0092,nein,nein,
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,0020,Parallelverschiebung runter,109869344,-234173842,6132380462,0.0179,-0.0382,nein,nein,
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,0030,Steepener,145939137,,6132380462,0.0238,,nein,,
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,0040,Flattener,-486859194,,6132380462,-0.0794,,nein,,
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,0050,kurze Zinsen hoch,-647902847,,6132380462,-0.1057,,nein,,
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,0060,kurze Zinsen runter,275410469,,6132380462,0.0449,,nein,,
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,0010,Parallelverschiebung hoch,-251361510,-32930490,2491108650,-0.1009,-0.0132,nein,nein,
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,0020,Parallelverschiebung runter,107320230,-102818940,2491108650,0.0431,-0.0413,nein,nein,
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,0030,Steepener,49988010,,2491108650,0.0201,,nein,,
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,0040,Flattener,-153280770,,2491108650,-0.0615,,nein,,
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,0050,kurze Zinsen hoch,-221984670,,2491108650,-0.0891,,nein,,
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,0060,kurze Zinsen runter,108978600,,2491108650,0.0437,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,0010,Parallelverschiebung hoch,-454433905,1470620,7224926174,-0.0629,0.0002,nein,nein,
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,0020,Parallelverschiebung runter,219643991,-34459366,7224926174,0.0304,-0.0048,nein,nein,
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,0030,Steepener,7813720,,7224926174,0.0011,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,0040,Flattener,-91219377,,7224926174,-0.0126,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,0050,kurze Zinsen hoch,-222341133,,7224926174,-0.0308,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,0060,kurze Zinsen runter,93613515,,7224926174,0.0130,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,0010,Parallelverschiebung hoch,-406681692,22989833,7217308990,-0.0563,0.0032,nein,nein,
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,0020,Parallelverschiebung runter,163866413,-91074656,7217308990,0.0227,-0.0126,nein,nein,
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,0030,Steepener,-16513371,,7217308990,-0.0023,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,0040,Flattener,-60488494,,7217308990,-0.0084,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,0050,kurze Zinsen hoch,-177947064,,7217308990,-0.0247,,nein,,
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,0060,kurze Zinsen runter,70594736,,7217308990,0.0098,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-5207000000,22000000,47686000000,-0.1092,0.0005,nein,nein,
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,3001000000,-781000000,47686000000,0.0629,-0.0164,nein,nein,
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0030,Steepener,-488000000,,47686000000,-0.0102,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0040,Flattener,-481000000,,47686000000,-0.0101,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-2108000000,,47686000000,-0.0442,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,1086000000,,47686000000,0.0228,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-5258000000,164000000,48522000000,-0.1084,0.0034,nein,nein,
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,3085000000,-966000000,48522000000,0.0636,-0.0199,nein,nein,
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0030,Steepener,-703000000,,48522000000,-0.0145,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0040,Flattener,-257000000,,48522000000,-0.0053,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-1934000000,,48522000000,-0.0399,,nein,,
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,996000000,,48522000000,0.0205,,nein,,
31570010000000004460,CON,2025-12-31,Raiffeisenbank a.s.,Czech,Large subsidiaries,0010,Parallelverschiebung hoch,-230252299,-53021337,,,,,,
31570010000000004460,CON,2025-12-31,Raiffeisenbank a.s.,Czech,Large subsidiaries,0020,Parallelverschiebung runter,106456864,-35183229,,,,,,
31570010000000004460,CON,2025-12-31,Raiffeisenbank a.s.,Czech,Large subsidiaries,0030,Steepener,9833930,,,,,,,
31570010000000004460,CON,2025-12-31,Raiffeisenbank a.s.,Czech,Large subsidiaries,0040,Flattener,-57596399,,,,,,,
31570010000000004460,CON,2025-12-31,Raiffeisenbank a.s.,Czech,Large subsidiaries,0050,kurze Zinsen hoch,-122834072,,,,,,,
31570010000000004460,CON,2025-12-31,Raiffeisenbank a.s.,Czech,Large subsidiaries,0060,kurze Zinsen runter,58787455,,,,,,,
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0010,Parallelverschiebung hoch,-141158690,-8943241,1451440466,-0.0973,-0.0062,nein,nein,
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0020,Parallelverschiebung runter,178693210,-45979777,1451440466,0.1231,-0.0317,nein,nein,
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0030,Steepener,3334728,,1451440466,0.0023,,nein,,
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0040,Flattener,-25387945,,1451440466,-0.0175,,nein,,
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0050,kurze Zinsen hoch,-66639968,,1451440466,-0.0459,,nein,,
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0060,kurze Zinsen runter,82946490,,1451440466,0.0571,,nein,,
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0010,Parallelverschiebung hoch,-138003420,-27056832,1499625514,-0.0920,-0.0180,nein,nein,
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0020,Parallelverschiebung runter,162119370,-50427733,1499625514,0.1081,-0.0336,nein,nein,
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0030,Steepener,-4176535,,1499625514,-0.0028,,nein,,
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0040,Flattener,-19032560,,1499625514,-0.0127,,nein,,
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0050,kurze Zinsen hoch,-59450047,,1499625514,-0.0396,,nein,,
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,0060,kurze Zinsen runter,65635724,,1499625514,0.0438,,nein,,
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0010,Parallelverschiebung hoch,-64336997,14276413,2160781668,-0.0298,0.0066,nein,nein,
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0020,Parallelverschiebung runter,48359041,-33957461,2160781668,0.0224,-0.0157,nein,nein,
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0030,Steepener,-46644349,,2160781668,-0.0216,,nein,,
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0040,Flattener,9694999,,2160781668,0.0045,,nein,,
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0050,kurze Zinsen hoch,-16469107,,2160781668,-0.0076,,nein,,
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0060,kurze Zinsen runter,-12607921,,2160781668,-0.0058,,nein,,
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0010,Parallelverschiebung hoch,-155726931,-10125367,2168771748,-0.0718,-0.0047,nein,nein,
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0020,Parallelverschiebung runter,86646496,-22471049,2168771748,0.0400,-0.0104,nein,nein,
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0030,Steepener,11564646,,2168771748,0.0053,,nein,,
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0040,Flattener,-51458267,,2168771748,-0.0237,,nein,,
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0050,kurze Zinsen hoch,-58195442,,2168771748,-0.0268,,nein,,
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,0060,kurze Zinsen runter,22070479,,2168771748,0.0102,,nein,,
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0010,Parallelverschiebung hoch,-58,12,484,-0.1198,0.0248,,,skala
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0020,Parallelverschiebung runter,60,-12,484,0.1240,-0.0248,,,skala
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0030,Steepener,33,,484,0.0682,,,,skala
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0040,Flattener,-42,,484,-0.0868,,,,skala
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0050,kurze Zinsen hoch,-56,,484,-0.1157,,,,skala
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0060,kurze Zinsen runter,62,,484,0.1281,,,,skala
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0010,Parallelverschiebung hoch,6,17,484,0.0124,0.0351,,,skala
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0020,Parallelverschiebung runter,-15,-16,484,-0.0310,-0.0331,,,skala
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0030,Steepener,41,,484,0.0847,,,,skala
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0040,Flattener,-40,,484,-0.0826,,,,skala
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0050,kurze Zinsen hoch,-35,,484,-0.0723,,,,skala
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,0060,kurze Zinsen runter,37,,484,0.0764,,,,skala
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,0010,Parallelverschiebung hoch,-197093645,14578499,3366205736,-0.0586,0.0043,nein,nein,
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,0020,Parallelverschiebung runter,75232945,-224728012,3366205736,0.0223,-0.0668,nein,ja,
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,0030,Steepener,10347428,,3366205736,0.0031,,nein,,
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,0040,Flattener,-62492403,,3366205736,-0.0186,,nein,,
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,0050,kurze Zinsen hoch,-108341563,,3366205736,-0.0322,,nein,,
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,0060,kurze Zinsen runter,55943252,,3366205736,0.0166,,nein,,
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,0010,Parallelverschiebung hoch,-163183392,-22522979,3155956192,-0.0517,-0.0071,nein,nein,
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,0020,Parallelverschiebung runter,91922709,-82949769,3155956192,0.0291,-0.0263,nein,nein,
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,0030,Steepener,37787166,,3155956192,0.0120,,nein,,
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,0040,Flattener,-100211842,,3155956192,-0.0318,,nein,,
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,0050,kurze Zinsen hoch,-147091245,,3155956192,-0.0466,,nein,,
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,0060,kurze Zinsen runter,76862805,,3155956192,0.0244,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-06-30,MBH bankcsoport,Hungary,Large highest EEA,0010,Parallelverschiebung hoch,-117672715,-6173634,2387524446,-0.0493,-0.0026,nein,nein,
3H0Q3U74FVFED2SHZT16,CON,2025-06-30,MBH bankcsoport,Hungary,Large highest EEA,0020,Parallelverschiebung runter,52682307,-69470077,2387524446,0.0221,-0.0291,nein,nein,
3H0Q3U74FVFED2SHZT16,CON,2025-06-30,MBH bankcsoport,Hungary,Large highest EEA,0030,Steepener,933809,,2387524446,0.0004,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-06-30,MBH bankcsoport,Hungary,Large highest EEA,0040,Flattener,-38829188,,2387524446,-0.0163,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-06-30,MBH bankcsoport,Hungary,Large highest EEA,0050,kurze Zinsen hoch,-90752839,,2387524446,-0.0380,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-06-30,MBH bankcsoport,Hungary,Large highest EEA,0060,kurze Zinsen runter,30406286,,2387524446,0.0127,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,0010,Parallelverschiebung hoch,-107551398,15345632,2832664487,-0.0380,0.0054,nein,nein,
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,0020,Parallelverschiebung runter,18013185,-107419736,2832664487,0.0064,-0.0379,nein,nein,
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,0030,Steepener,-10597099,,2832664487,-0.0037,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,0040,Flattener,-27393346,,2832664487,-0.0097,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,0050,kurze Zinsen hoch,-69492977,,2832664487,-0.0245,,nein,,
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,0060,kurze Zinsen runter,5549247,,2832664487,0.0020,,nein,,
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,0010,Parallelverschiebung hoch,-4817000000,408000000,52037000000,-0.0926,0.0078,nein,nein,
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,0020,Parallelverschiebung runter,1003000000,-842000000,52037000000,0.0193,-0.0162,nein,nein,
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,0030,Steepener,163000000,,52037000000,0.0031,,nein,,
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,0040,Flattener,-1417000000,,52037000000,-0.0272,,nein,,
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,0050,kurze Zinsen hoch,-2547000000,,52037000000,-0.0489,,nein,,
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,0060,kurze Zinsen runter,1305000000,,52037000000,0.0251,,nein,,
485100FX5Y9YLAQLNP12,CON,2025-12-31,Revolut Holdings Europe UAB,Lithuania,Large highest EEA,0010,Parallelverschiebung hoch,33110117,138243283,1805631517,0.0183,0.0766,nein,nein,
485100FX5Y9YLAQLNP12,CON,2025-12-31,Revolut Holdings Europe UAB,Lithuania,Large highest EEA,0020,Parallelverschiebung runter,-73000453,-276486566,1805631517,-0.0404,-0.1531,nein,ja,
485100FX5Y9YLAQLNP12,CON,2025-12-31,Revolut Holdings Europe UAB,Lithuania,Large highest EEA,0030,Steepener,-19162774,,1805631517,-0.0106,,nein,,
485100FX5Y9YLAQLNP12,CON,2025-12-31,Revolut Holdings Europe UAB,Lithuania,Large highest EEA,0040,Flattener,15948548,,1805631517,0.0088,,nein,,
485100FX5Y9YLAQLNP12,CON,2025-12-31,Revolut Holdings Europe UAB,Lithuania,Large highest EEA,0050,kurze Zinsen hoch,23699682,,1805631517,0.0131,,nein,,
485100FX5Y9YLAQLNP12,CON,2025-12-31,Revolut Holdings Europe UAB,Lithuania,Large highest EEA,0060,kurze Zinsen runter,-50126328,,1805631517,-0.0278,,nein,,
5299000PCY1EP8QJFV48,CON,2025-12-31,United Bulgarian Bank AD,Bulgaria,Large subsidiaries,0010,Parallelverschiebung hoch,,43165,,,,,,
5299000PCY1EP8QJFV48,CON,2025-12-31,United Bulgarian Bank AD,Bulgaria,Large subsidiaries,0020,Parallelverschiebung runter,-111929,-43645,,,,,,
5299000PCY1EP8QJFV48,CON,2025-12-31,United Bulgarian Bank AD,Bulgaria,Large subsidiaries,0030,Steepener,-32066,,,,,,,
5299000PCY1EP8QJFV48,CON,2025-12-31,United Bulgarian Bank AD,Bulgaria,Large subsidiaries,0040,Flattener,26850,,,,,,,
5299000PCY1EP8QJFV48,CON,2025-12-31,United Bulgarian Bank AD,Bulgaria,Large subsidiaries,0050,kurze Zinsen hoch,28103,,,,,,,
5299000PCY1EP8QJFV48,CON,2025-12-31,United Bulgarian Bank AD,Bulgaria,Large subsidiaries,0060,kurze Zinsen runter,-95084,,,,,,,
52990033C5FUEN4LMC06,IND,2025-12-31,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,Other highest EEA,0010,Parallelverschiebung hoch,-71758855,520608,986588581,-0.0727,0.0005,nein,nein,
52990033C5FUEN4LMC06,IND,2025-12-31,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,Other highest EEA,0020,Parallelverschiebung runter,35359565,-10512360,986588581,0.0358,-0.0107,nein,nein,
52990033C5FUEN4LMC06,IND,2025-12-31,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,Other highest EEA,0030,Steepener,-3985952,,986588581,-0.0040,,nein,,
52990033C5FUEN4LMC06,IND,2025-12-31,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,Other highest EEA,0040,Flattener,-12476062,,986588581,-0.0126,,nein,,
52990033C5FUEN4LMC06,IND,2025-12-31,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,Other highest EEA,0050,kurze Zinsen hoch,-41690202,,986588581,-0.0423,,nein,,
52990033C5FUEN4LMC06,IND,2025-12-31,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,Other highest EEA,0060,kurze Zinsen runter,20521395,,986588581,0.0208,,nein,,
5299005OACOC1C1OFJ11,IND,2025-12-31,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,0010,Parallelverschiebung hoch,-30615711,-3802212,570099959,-0.0537,-0.0067,nein,nein,
5299005OACOC1C1OFJ11,IND,2025-12-31,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,0020,Parallelverschiebung runter,14600898,-5329938,570099959,0.0256,-0.0093,nein,nein,
5299005OACOC1C1OFJ11,IND,2025-12-31,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,0030,Steepener,1396806,,570099959,0.0025,,nein,,
5299005OACOC1C1OFJ11,IND,2025-12-31,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,0040,Flattener,-8671132,,570099959,-0.0152,,nein,,
5299005OACOC1C1OFJ11,IND,2025-12-31,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,0050,kurze Zinsen hoch,-16453824,,570099959,-0.0289,,nein,,
5299005OACOC1C1OFJ11,IND,2025-12-31,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,0060,kurze Zinsen runter,6570937,,570099959,0.0115,,nein,,
5299005UJX6K7BQKV086,CON,2025-12-31,OTP banka d.d.,Croatia,Large subsidiaries,0010,Parallelverschiebung hoch,-52515574,-20980080,1088725167,-0.0482,-0.0193,nein,nein,
5299005UJX6K7BQKV086,CON,2025-12-31,OTP banka d.d.,Croatia,Large subsidiaries,0020,Parallelverschiebung runter,11500337,-36914107,1088725167,0.0106,-0.0339,nein,nein,
5299005UJX6K7BQKV086,CON,2025-12-31,OTP banka d.d.,Croatia,Large subsidiaries,0030,Steepener,4660926,,1088725167,0.0043,,nein,,
5299005UJX6K7BQKV086,CON,2025-12-31,OTP banka d.d.,Croatia,Large subsidiaries,0040,Flattener,-33798756,,1088725167,-0.0310,,nein,,
