template_id,cell_row,cell_col,row_label,col_label,data_type,n_values,median_log10,mad_log10,spread_p10_p90,status
45.00.A,0030,0070,3. C - Manufacturing,h. of which exposures sensitive to impact from chronic climate change events,monetary,136,7.612,0.961,3.82,auswertbar
45.00.A,0030,0080,3. C - Manufacturing,i. Of which exposures sensitive to impact from acute climate change events,monetary,210,7.812,0.976,5.54,auswertbar
45.00.A,0030,0090,3. C - Manufacturing,j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,152,7.692,0.812,3.85,auswertbar
45.00.A,0030,0100,3. C - Manufacturing,k. Of which Stage 2 exposures,monetary,188,7.543,1.040,5.26,auswertbar
45.00.A,0030,0110,3. C - Manufacturing,l. Of which non-performing exposures,monetary,171,7.006,0.874,5.28,auswertbar
45.00.A,0030,0120,3. C - Manufacturing,"m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,226,6.250,1.350,6.21,unbrauchbar
45.00.A,0030,0130,3. C - Manufacturing,n. Of which Stage 2 exposures,monetary,183,6.010,0.837,4.63,auswertbar
45.00.A,0030,0140,3. C - Manufacturing,o. Of which non-performing exposures,monetary,166,6.633,0.866,5.00,auswertbar
45.00.A,0040,0010,"4. D - Electricity, gas, steam and air conditioning supply",b. Gross carrying amount (Mln EUR),monetary,255,8.491,0.951,5.74,auswertbar
45.00.A,0040,0020,"4. D - Electricity, gas, steam and air conditioning supply",c. <= 5 years,monetary,182,7.571,0.868,3.67,auswertbar
45.00.A,0040,0030,"4. D - Electricity, gas, steam and air conditioning supply",d. > 5 year <= 10 years,monetary,142,7.572,0.711,3.68,auswertbar
45.00.A,0040,0040,"4. D - Electricity, gas, steam and air conditioning supply",e. > 10 year <= 20 years,monetary,116,7.699,0.742,2.73,auswertbar
45.00.A,0040,0050,"4. D - Electricity, gas, steam and air conditioning supply",f. > 20 years,monetary,81,7.132,0.772,4.34,auswertbar
45.00.A,0040,0060,"4. D - Electricity, gas, steam and air conditioning supply",g. Average weighted maturity,integer,190,0.778,0.199,0.78,auswertbar
45.00.A,0040,0070,"4. D - Electricity, gas, steam and air conditioning supply",h. of which exposures sensitive to impact from chronic climate change events,monetary,114,7.382,0.941,4.18,auswertbar
45.00.A,0040,0080,"4. D - Electricity, gas, steam and air conditioning supply",i. Of which exposures sensitive to impact from acute climate change events,monetary,157,7.531,0.888,4.21,auswertbar
45.00.A,0040,0090,"4. D - Electricity, gas, steam and air conditioning supply",j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,116,7.379,0.997,4.59,auswertbar
45.00.A,0040,0100,"4. D - Electricity, gas, steam and air conditioning supply",k. Of which Stage 2 exposures,monetary,133,6.956,0.872,3.86,auswertbar
45.00.A,0040,0110,"4. D - Electricity, gas, steam and air conditioning supply",l. Of which non-performing exposures,monetary,105,6.163,0.902,4.48,auswertbar
45.00.A,0040,0120,"4. D - Electricity, gas, steam and air conditioning supply","m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,177,5.656,1.041,4.51,auswertbar
45.00.A,0040,0130,"4. D - Electricity, gas, steam and air conditioning supply",n. Of which Stage 2 exposures,monetary,129,5.252,0.893,4.47,auswertbar
45.00.A,0040,0140,"4. D - Electricity, gas, steam and air conditioning supply",o. Of which non-performing exposures,monetary,102,5.878,0.846,4.24,auswertbar
45.00.A,0050,0010,"5. E - Water supply; sewerage, waste management and remediation activities",b. Gross carrying amount (Mln EUR),monetary,238,7.814,0.950,5.95,auswertbar
45.00.A,0050,0020,"5. E - Water supply; sewerage, waste management and remediation activities",c. <= 5 years,monetary,168,6.891,0.746,3.75,auswertbar
45.00.A,0050,0030,"5. E - Water supply; sewerage, waste management and remediation activities",d. > 5 year <= 10 years,monetary,129,6.733,0.853,3.32,auswertbar
45.00.A,0050,0040,"5. E - Water supply; sewerage, waste management and remediation activities",e. > 10 year <= 20 years,monetary,87,6.828,0.678,2.58,auswertbar
45.00.A,0050,0050,"5. E - Water supply; sewerage, waste management and remediation activities",f. > 20 years,monetary,65,6.124,0.854,3.36,auswertbar
45.00.A,0050,0060,"5. E - Water supply; sewerage, waste management and remediation activities",g. Average weighted maturity,integer,166,0.602,0.176,0.74,auswertbar
45.00.A,0050,0070,"5. E - Water supply; sewerage, waste management and remediation activities",h. of which exposures sensitive to impact from chronic climate change events,monetary,95,6.378,0.856,3.38,auswertbar
45.00.A,0050,0080,"5. E - Water supply; sewerage, waste management and remediation activities",i. Of which exposures sensitive to impact from acute climate change events,monetary,140,6.851,0.825,3.69,auswertbar
45.00.A,0050,0090,"5. E - Water supply; sewerage, waste management and remediation activities",j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,96,6.491,0.774,3.37,auswertbar
45.00.A,0050,0100,"5. E - Water supply; sewerage, waste management and remediation activities",k. Of which Stage 2 exposures,monetary,123,6.298,0.862,3.98,auswertbar
45.00.A,0050,0110,"5. E - Water supply; sewerage, waste management and remediation activities",l. Of which non-performing exposures,monetary,102,5.532,0.660,2.85,auswertbar
45.00.A,0050,0120,"5. E - Water supply; sewerage, waste management and remediation activities","m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,163,4.882,1.125,4.18,auswertbar
45.00.A,0050,0130,"5. E - Water supply; sewerage, waste management and remediation activities",n. Of which Stage 2 exposures,monetary,117,4.664,0.972,4.80,auswertbar
45.00.A,0050,0140,"5. E - Water supply; sewerage, waste management and remediation activities",o. Of which non-performing exposures,monetary,98,5.240,0.769,4.37,auswertbar
45.00.A,0060,0010,6. F - Construction,b. Gross carrying amount (Mln EUR),monetary,272,8.430,0.808,6.83,unbrauchbar
45.00.A,0060,0020,6. F - Construction,c. <= 5 years,monetary,202,7.833,0.756,3.31,auswertbar
45.00.A,0060,0030,6. F - Construction,d. > 5 year <= 10 years,monetary,169,6.998,0.846,4.22,auswertbar
45.00.A,0060,0040,6. F - Construction,e. > 10 year <= 20 years,monetary,133,7.074,0.876,3.01,auswertbar
45.00.A,0060,0050,6. F - Construction,f. > 20 years,monetary,102,6.913,0.627,2.59,auswertbar
45.00.A,0060,0060,6. F - Construction,g. Average weighted maturity,integer,208,0.602,0.176,0.81,auswertbar
45.00.A,0060,0070,6. F - Construction,h. of which exposures sensitive to impact from chronic climate change events,monetary,126,7.270,0.806,3.76,auswertbar
45.00.A,0060,0080,6. F - Construction,i. Of which exposures sensitive to impact from acute climate change events,monetary,183,7.460,0.957,3.84,auswertbar
45.00.A,0060,0090,6. F - Construction,j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,130,7.387,0.768,4.06,auswertbar
45.00.A,0060,0100,6. F - Construction,k. Of which Stage 2 exposures,monetary,179,6.957,1.125,4.61,auswertbar
45.00.A,0060,0110,6. F - Construction,l. Of which non-performing exposures,monetary,160,6.739,0.859,4.68,auswertbar
45.00.A,0060,0120,6. F - Construction,"m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,203,6.002,1.387,5.08,auswertbar
45.00.A,0060,0130,6. F - Construction,n. Of which Stage 2 exposures,monetary,171,5.533,1.195,4.87,auswertbar
45.00.A,0060,0140,6. F - Construction,o. Of which non-performing exposures,monetary,151,6.391,0.921,4.47,auswertbar
45.00.A,0070,0010,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,b. Gross carrying amount (Mln EUR),monetary,294,8.645,0.973,7.08,unbrauchbar
45.00.A,0070,0020,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,c. <= 5 years,monetary,224,7.776,1.012,4.85,auswertbar
45.00.A,0070,0030,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,d. > 5 year <= 10 years,monetary,178,7.218,0.804,4.06,auswertbar
45.00.A,0070,0040,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,e. > 10 year <= 20 years,monetary,134,7.062,0.886,3.04,auswertbar
45.00.A,0070,0050,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,f. > 20 years,monetary,107,6.363,0.661,3.35,auswertbar
45.00.A,0070,0060,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,g. Average weighted maturity,integer,207,0.477,0.222,0.90,auswertbar
45.00.A,0070,0070,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,h. of which exposures sensitive to impact from chronic climate change events,monetary,129,7.460,0.928,3.63,auswertbar
45.00.A,0070,0080,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,i. Of which exposures sensitive to impact from acute climate change events,monetary,203,7.608,1.082,6.39,unbrauchbar
45.00.A,0070,0090,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,147,7.422,0.809,4.52,auswertbar
45.00.A,0070,0100,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,k. Of which Stage 2 exposures,monetary,184,7.458,0.890,4.95,auswertbar
45.00.A,0070,0110,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,l. Of which non-performing exposures,monetary,168,6.925,0.759,3.89,auswertbar
45.00.A,0070,0120,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,221,6.212,1.312,6.61,unbrauchbar
45.00.A,0070,0130,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,n. Of which Stage 2 exposures,monetary,180,5.528,1.189,6.53,unbrauchbar
45.00.A,0070,0140,7. G - Wholesale and retail trade; repair of motor vehicles and motorcycles,o. Of which non-performing exposures,monetary,162,6.713,0.776,4.05,auswertbar
45.00.A,0080,0010,8. H - Transportation and storage,b. Gross carrying amount (Mln EUR),monetary,275,8.474,0.838,6.83,unbrauchbar
45.00.A,0080,0020,8. H - Transportation and storage,c. <= 5 years,monetary,207,7.542,0.884,4.52,auswertbar
45.00.A,0080,0030,8. H - Transportation and storage,d. > 5 year <= 10 years,monetary,175,7.178,1.021,4.42,auswertbar
45.00.A,0080,0040,8. H - Transportation and storage,e. > 10 year <= 20 years,monetary,130,7.174,0.722,3.36,auswertbar
45.00.A,0080,0050,8. H - Transportation and storage,f. > 20 years,monetary,90,5.958,1.132,5.96,auswertbar
45.00.A,0080,0060,8. H - Transportation and storage,g. Average weighted maturity,integer,209,0.602,0.125,0.70,auswertbar
45.00.A,0080,0070,8. H - Transportation and storage,h. of which exposures sensitive to impact from chronic climate change events,monetary,122,7.115,0.884,3.73,auswertbar
45.00.A,0080,0080,8. H - Transportation and storage,i. Of which exposures sensitive to impact from acute climate change events,monetary,183,7.532,0.833,5.17,auswertbar
45.00.A,0080,0090,8. H - Transportation and storage,j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,124,7.326,0.683,3.25,auswertbar
45.00.A,0080,0100,8. H - Transportation and storage,k. Of which Stage 2 exposures,monetary,161,6.958,0.921,4.63,auswertbar
45.00.A,0080,0110,8. H - Transportation and storage,l. Of which non-performing exposures,monetary,141,6.311,0.795,4.93,auswertbar
45.00.A,0080,0120,8. H - Transportation and storage,"m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,206,5.592,1.306,5.81,auswertbar
45.00.A,0080,0130,8. H - Transportation and storage,n. Of which Stage 2 exposures,monetary,154,5.292,0.994,4.69,auswertbar
45.00.A,0080,0140,8. H - Transportation and storage,o. Of which non-performing exposures,monetary,135,5.957,0.873,4.82,auswertbar
45.00.A,0090,0010,9. L - Real estate activities,b. Gross carrying amount (Mln EUR),monetary,511,7.596,1.326,4.29,auswertbar
45.00.A,0090,0020,9. L - Real estate activities,c. <= 5 years,monetary,212,7.980,0.861,3.90,auswertbar
45.00.A,0090,0030,9. L - Real estate activities,d. > 5 year <= 10 years,monetary,181,7.593,0.836,3.82,auswertbar
45.00.A,0090,0040,9. L - Real estate activities,e. > 10 year <= 20 years,monetary,142,7.849,0.756,4.16,auswertbar
45.00.A,0090,0050,9. L - Real estate activities,f. > 20 years,monetary,129,7.041,1.080,5.35,auswertbar
45.00.A,0090,0060,9. L - Real estate activities,g. Average weighted maturity,integer,217,0.699,0.255,1.15,auswertbar
45.00.A,0090,0070,9. L - Real estate activities,h. of which exposures sensitive to impact from chronic climate change events,monetary,129,7.823,0.838,5.24,auswertbar
45.00.A,0090,0080,9. L - Real estate activities,i. Of which exposures sensitive to impact from acute climate change events,monetary,190,7.929,0.924,5.36,auswertbar
45.00.A,0090,0090,9. L - Real estate activities,j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,135,7.744,0.720,3.12,auswertbar
45.00.A,0090,0100,9. L - Real estate activities,k. Of which Stage 2 exposures,monetary,171,7.575,0.896,3.88,auswertbar
45.00.A,0090,0110,9. L - Real estate activities,l. Of which non-performing exposures,monetary,160,6.936,0.968,4.48,auswertbar
45.00.A,0090,0120,9. L - Real estate activities,"m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,215,5.981,1.323,5.11,auswertbar
45.00.A,0090,0130,9. L - Real estate activities,n. Of which Stage 2 exposures,monetary,161,5.732,1.173,4.45,auswertbar
45.00.A,0090,0140,9. L - Real estate activities,o. Of which non-performing exposures,monetary,147,6.330,1.250,4.21,auswertbar
45.00.A,0100,0010,10. Loans collateralised by residential immovable property,b. Gross carrying amount (Mln EUR),monetary,754,7.762,0.653,4.43,auswertbar
45.00.A,0100,0020,10. Loans collateralised by residential immovable property,c. <= 5 years,monetary,267,7.400,0.958,4.16,auswertbar
45.00.A,0100,0030,10. Loans collateralised by residential immovable property,d. > 5 year <= 10 years,monetary,266,7.223,1.037,4.59,auswertbar
45.00.A,0100,0040,10. Loans collateralised by residential immovable property,e. > 10 year <= 20 years,monetary,257,7.760,1.153,4.38,auswertbar
45.00.A,0100,0050,10. Loans collateralised by residential immovable property,f. > 20 years,monetary,256,7.706,1.264,4.37,auswertbar
45.00.A,0100,0060,10. Loans collateralised by residential immovable property,g. Average weighted maturity,integer,292,1.176,0.186,1.36,auswertbar
45.00.A,0100,0070,10. Loans collateralised by residential immovable property,h. of which exposures sensitive to impact from chronic climate change events,monetary,153,7.936,0.854,4.50,auswertbar
45.00.A,0100,0080,10. Loans collateralised by residential immovable property,i. Of which exposures sensitive to impact from acute climate change events,monetary,248,8.107,1.039,4.73,auswertbar
45.00.A,0100,0090,10. Loans collateralised by residential immovable property,j. Of which exposures sensitive to impact both from chronic and acute climate change events,monetary,130,7.687,0.974,4.03,auswertbar
45.00.A,0100,0100,10. Loans collateralised by residential immovable property,k. Of which Stage 2 exposures,monetary,190,7.695,0.838,4.02,auswertbar
45.00.A,0100,0110,10. Loans collateralised by residential immovable property,l. Of which non-performing exposures,monetary,212,6.924,0.898,3.65,auswertbar
45.00.A,0100,0120,10. Loans collateralised by residential immovable property,"m. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions",monetary,273,5.788,1.328,4.92,auswertbar
45.00.A,0100,0130,10. Loans collateralised by residential immovable property,n. Of which Stage 2 exposures,monetary,168,6.114,0.865,3.87,auswertbar
45.00.A,0100,0140,10. Loans collateralised by residential immovable property,o. Of which non-performing exposures,monetary,187,6.301,0.945,4.29,auswertbar
45.00.A,0110,0010,11. Loans collateralised by commercial immovable property,b. Gross carrying amount (Mln EUR),monetary,526,7.342,1.674,5.38,auswertbar
