template_id,cell_row,cell_col,row_label,col_label,dp_41,dp_42,status
05.00.A,0040,0020,4. Other sovereign debt,b. Unsegregated,dp475262,dp475262,stable
05.00.A,0040,0050,4. Other sovereign debt,e. Segregated,dp475259,dp475259,stable
05.00.A,0040,0060,4. Other sovereign debt,f. Unsegregated,dp475260,dp475260,stable
05.00.A,0050,0010,5. Government agency debt,a. Segregated,dp475291,dp475291,stable
05.00.A,0050,0020,5. Government agency debt,b. Unsegregated,dp475292,dp475292,stable
05.00.A,0050,0050,5. Government agency debt,e. Segregated,dp475289,dp475289,stable
05.00.A,0050,0060,5. Government agency debt,f. Unsegregated,dp475290,dp475290,stable
05.00.A,0060,0010,6. Corporate bonds,a. Segregated,dp475283,dp475283,stable
05.00.A,0060,0020,6. Corporate bonds,b. Unsegregated,dp475284,dp475284,stable
05.00.A,0060,0050,6. Corporate bonds,e. Segregated,dp475281,dp475281,stable
05.00.A,0060,0060,6. Corporate bonds,f. Unsegregated,dp475282,dp475282,stable
05.00.A,0070,0010,7. Equity securities,a. Segregated,dp475333,dp475333,stable
05.00.A,0070,0020,7. Equity securities,b. Unsegregated,dp475334,dp475334,stable
05.00.A,0070,0050,7. Equity securities,e. Segregated,dp475331,dp475331,stable
05.00.A,0070,0060,7. Equity securities,f. Unsegregated,dp475332,dp475332,stable
05.00.A,0080,0010,8. Other collateral,a. Segregated,dp475337,dp475337,stable
05.00.A,0080,0020,8. Other collateral,b. Unsegregated,dp475338,dp475338,stable
05.00.A,0080,0050,8. Other collateral,e. Segregated,dp475335,dp475335,stable
05.00.A,0080,0060,8. Other collateral,f. Unsegregated,dp475336,dp475336,stable
05.00.A,0090,0010,9. Total,a. Segregated,dp475329,dp475329,stable
05.00.A,0090,0020,9. Total,b. Unsegregated,dp475330,dp475330,stable
05.00.A,0090,0050,9. Total,e. Segregated,dp475327,dp475327,stable
05.00.A,0090,0060,9. Total,f. Unsegregated,dp475328,dp475328,stable
05.00.B,0010,0030,01. Cash – domestic currency,c. Segregated,dp475249,dp475249,stable
05.00.B,0010,0040,01. Cash – domestic currency,d. Unsegregated,dp475250,dp475250,stable
05.00.B,0010,0070,01. Cash – domestic currency,g. Segregated,dp475247,dp475247,stable
05.00.B,0010,0080,01. Cash – domestic currency,h. Unsegregated,dp475248,dp475248,stable
05.00.B,0020,0030,2. Cash – other currencies,c. Segregated,dp475265,dp475265,stable
05.00.B,0020,0040,2. Cash – other currencies,d. Unsegregated,dp475266,dp475266,stable
05.00.B,0020,0070,2. Cash – other currencies,g. Segregated,dp475263,dp475263,stable
05.00.B,0020,0080,2. Cash – other currencies,h. Unsegregated,dp475264,dp475264,stable
05.00.B,0030,0030,3. Domestic sovereign debt,c. Segregated,dp475241,dp475241,stable
05.00.B,0030,0040,3. Domestic sovereign debt,d. Unsegregated,dp475242,dp475242,stable
05.00.B,0030,0070,3. Domestic sovereign debt,g. Segregated,dp475239,dp475239,stable
05.00.B,0030,0080,3. Domestic sovereign debt,h. Unsegregated,dp475240,dp475240,stable
05.00.B,0040,0030,4. Other sovereign debt,c. Segregated,dp475257,dp475257,stable
05.00.B,0040,0040,4. Other sovereign debt,d. Unsegregated,dp475258,dp475258,stable
05.00.B,0040,0070,4. Other sovereign debt,g. Segregated,dp475255,dp475255,stable
05.00.B,0040,0080,4. Other sovereign debt,h. Unsegregated,dp475256,dp475256,stable
05.00.B,0050,0030,5. Government agency debt,c. Segregated,dp475287,dp475287,stable
05.00.B,0050,0040,5. Government agency debt,d. Unsegregated,dp475288,dp475288,stable
05.00.B,0050,0070,5. Government agency debt,g. Segregated,dp475285,dp475285,stable
05.00.B,0050,0080,5. Government agency debt,h. Unsegregated,dp475286,dp475286,stable
05.00.B,0060,0030,6. Corporate bonds,c. Segregated,dp475279,dp475279,stable
05.00.B,0060,0040,6. Corporate bonds,d. Unsegregated,dp475280,dp475280,stable
05.00.B,0060,0070,6. Corporate bonds,g. Segregated,dp475277,dp475277,stable
05.00.B,0060,0080,6. Corporate bonds,h. Unsegregated,dp475278,dp475278,stable
05.00.B,0070,0030,7. Equity securities,c. Segregated,dp475317,dp475317,stable
05.00.B,0070,0040,7. Equity securities,d. Unsegregated,dp475318,dp475318,stable
05.00.B,0070,0070,7. Equity securities,g. Segregated,dp475315,dp475315,stable
05.00.B,0070,0080,7. Equity securities,h. Unsegregated,dp475316,dp475316,stable
05.00.B,0080,0030,8. Other collateral,c. Segregated,dp475325,dp475325,stable
05.00.B,0080,0040,8. Other collateral,d. Unsegregated,dp475326,dp475326,stable
05.00.B,0080,0070,8. Other collateral,g. Segregated,dp475323,dp475323,stable
05.00.B,0080,0080,8. Other collateral,h. Unsegregated,dp475324,dp475324,stable
05.00.B,0090,0030,9. Total,c. Segregated,dp475321,dp475321,stable
05.00.B,0090,0040,9. Total,d. Unsegregated,dp475322,dp475322,stable
05.00.B,0090,0070,9. Total,g. Segregated,dp475319,dp475319,stable
05.00.B,0090,0080,9. Total,h. Unsegregated,dp475320,dp475320,stable
06.00,0010,0010,1. Single-name credit default swaps,a. Protection bought,dp456567,dp456567,stable
06.00,0010,0020,1. Single-name credit default swaps,b. Protection sold,dp456568,dp456568,stable
06.00,0020,0010,2. Index credit default swaps,a. Protection bought,dp456569,dp456569,stable
06.00,0020,0020,2. Index credit default swaps,b. Protection sold,dp456570,dp456570,stable
06.00,0030,0010,3. Total return swaps,a. Protection bought,dp456565,dp456565,stable
06.00,0030,0020,3. Total return swaps,b. Protection sold,dp456566,dp456566,stable
06.00,0040,0010,4. Credit options,a. Protection bought,dp456571,dp456571,stable
06.00,0040,0020,4. Credit options,b. Protection sold,dp456572,dp456572,stable
06.00,0050,0010,5. Other credit derivatives,a. Protection bought,dp456573,dp456573,stable
06.00,0050,0020,5. Other credit derivatives,b. Protection sold,dp456574,dp456574,stable
06.00,0060,0010,6. Total notionals,a. Protection bought,dp456575,dp456575,stable
06.00,0060,0020,6. Total notionals,b. Protection sold,dp456576,dp456576,stable
06.00,0070,0010,7. Positive fair value (asset),a. Protection bought,dp456249,dp456249,stable
06.00,0070,0020,7. Positive fair value (asset),b. Protection sold,dp456250,dp456250,stable
06.00,0080,0010,8. Negative fair value (liability),a. Protection bought,dp456253,dp456253,stable
06.00,0080,0020,8. Negative fair value (liability),b. Protection sold,dp456254,dp456254,stable
07.00,0010,0010,01. RWEA as at the end of the previous reporting period,a. RWEA,dp475556,dp475556,stable
07.00,0020,0010,2. Asset size,a. RWEA,dp475563,dp475563,stable
07.00,0030,0010,3. Credit quality of counterparties,a. RWEA,dp475557,dp475557,stable
07.00,0040,0010,4. Model updates (IMM only),a. RWEA,dp475558,dp475558,stable
07.00,0050,0010,5. Methodology and policy (IMM only),a. RWEA,dp475559,dp475559,stable
07.00,0060,0010,6. Acquisitions and disposals,a. RWEA,dp475560,dp475560,stable
07.00,0070,0010,7. Foreign exchange movements,a. RWEA,dp475561,dp475561,stable
07.00,0080,0010,8. Other,a. RWEA,dp475562,dp475562,stable
07.00,0090,0010,9. Risk weighted exposure amount at the end of the current reporting period,a. RWEA,dp475555,dp475555,stable
08.00,0010,0020,1. Exposures to QCCPs (total),b. RWEA,dp457955,dp457955,stable
08.00,0020,0010,2. Exposures for trades at QCCPs (excluding initial margin and default fund contributions); of which,a. Exposure value,dp456204,dp456204,stable
08.00,0020,0020,2. Exposures for trades at QCCPs (excluding initial margin and default fund contributions); of which,b. RWEA,dp457951,dp457951,stable
08.00,0030,0010,3. (i) OTC derivatives,a. Exposure value,dp456199,dp456199,stable
08.00,0030,0020,3. (i) OTC derivatives,b. RWEA,dp457947,dp457947,stable
08.00,0040,0010,4. (ii) Exchange-traded derivatives,a. Exposure value,dp456201,dp456201,stable
08.00,0040,0020,4. (ii) Exchange-traded derivatives,b. RWEA,dp457949,dp457949,stable
08.00,0050,0010,5. (iii) SFTs,a. Exposure value,dp456200,dp456200,stable
08.00,0050,0020,5. (iii) SFTs,b. RWEA,dp457948,dp457948,stable
08.00,0060,0010,6. (iv) Netting sets where cross-product netting has been approved,a. Exposure value,dp456205,dp456205,stable
08.00,0060,0020,6. (iv) Netting sets where cross-product netting has been approved,b. RWEA,dp457952,dp457952,stable
08.00,0070,0010,7. Segregated initial margin,a. Exposure value,dp456202,dp456202,stable
08.00,0080,0010,8. Non-segregated initial margin,a. Exposure value,dp456203,dp456203,stable
08.00,0080,0020,8. Non-segregated initial margin,b. RWEA,dp457950,dp457950,stable
08.00,0090,0010,9. Prefunded default fund contributions,a. Exposure value,dp456206,dp456206,stable
08.00,0090,0020,9. Prefunded default fund contributions,b. RWEA,dp457953,dp457953,stable
08.00,0100,0010,10. Unfunded default fund contributions,a. Exposure value,dp456207,dp456207,stable
08.00,0100,0020,10. Unfunded default fund contributions,b. RWEA,dp457954,dp457954,stable
08.00,0110,0020,11. Exposures to non-QCCPs (total),b. RWEA,dp457946,dp457946,stable
08.00,0120,0010,12. Exposures for trades at non-QCCPs (excluding initial margin and default fund contributions); of which,a. Exposure value,dp456195,dp456195,stable
08.00,0120,0020,12. Exposures for trades at non-QCCPs (excluding initial margin and default fund contributions); of which,b. RWEA,dp457942,dp457942,stable
08.00,0130,0010,13. (i) OTC derivatives,a. Exposure value,dp456185,dp456185,stable
08.00,0130,0020,13. (i) OTC derivatives,b. RWEA,dp457933,dp457933,stable
08.00,0140,0010,14. (ii) Exchange-traded derivatives,a. Exposure value,dp456192,dp456192,stable
08.00,0140,0020,14. (ii) Exchange-traded derivatives,b. RWEA,dp457940,dp457940,stable
08.00,0150,0010,15. (iii) SFTs,a. Exposure value,dp456186,dp456186,stable
08.00,0150,0020,15. (iii) SFTs,b. RWEA,dp457934,dp457934,stable
08.00,0160,0010,16. (iv) Netting sets where cross-product netting has been approved,a. Exposure value,dp456196,dp456196,stable
08.00,0160,0020,16. (iv) Netting sets where cross-product netting has been approved,b. RWEA,dp457943,dp457943,stable
08.00,0170,0010,17. Segregated initial margin,a. Exposure value,dp456193,dp456193,stable
08.00,0180,0010,18. Non-segregated initial margin,a. Exposure value,dp456194,dp456194,stable
08.00,0180,0020,18. Non-segregated initial margin,b. RWEA,dp457941,dp457941,stable
08.00,0190,0010,19. Prefunded default fund contributions,a. Exposure value,dp456197,dp456197,stable
08.00,0190,0020,19. Prefunded default fund contributions,b. RWEA,dp457944,dp457944,stable
08.00,0200,0010,20. Unfunded default fund contributions,a. Exposure value,dp456198,dp456198,stable
08.00,0200,0020,20. Unfunded default fund contributions,b. RWEA,dp457945,dp457945,stable
09.01,0010,0010,1. Total exposures,a. STS,dp3529019,dp3529019,stable
09.01,0010,0020,1. Total exposures,b. of which SRT,dp3529226,dp3529226,stable
09.01,0010,0030,1. Total exposures,c. Non-STS,dp3529383,dp3529383,stable
09.01,0010,0040,1. Total exposures,d. of which SRT,dp3529384,dp3529384,stable
09.01,0010,0050,1. Total exposures,e. Synthetic,dp3529056,dp3529056,stable
09.01,0010,0060,1. Total exposures,f. of which SRT,dp3529196,dp3529196,stable
09.01,0010,0070,1. Total exposures,g. Sub-total,dp3529369,dp3529369,stable
09.01,0010,0080,1. Total exposures,h. STS,dp3529297,dp3529297,stable
09.01,0010,0090,1. Total exposures,i. Non-STS,dp3529300,dp3529300,stable
09.01,0010,0100,1. Total exposures,j. Synthetic,dp3529152,dp3529152,stable
09.01,0010,0110,1. Total exposures,k. Sub-total,dp3529070,dp3529070,stable
09.01,0010,0120,1. Total exposures,l. STS,dp3529269,dp3529269,stable
09.01,0010,0130,1. Total exposures,m. Non-STS,dp3529025,dp3529025,stable
09.01,0010,0140,1. Total exposures,n. Synthetic,dp3529326,dp3529326,stable
09.01,0010,0150,1. Total exposures,o. Sub-total,dp3529282,dp3529282,stable
09.01,0020,0010,2. Retail (total),a. STS,dp3529228,dp3529228,stable
09.01,0020,0020,2. Retail (total),b. of which SRT,dp3529227,dp3529227,stable
09.01,0020,0030,2. Retail (total),c. Non-STS,dp3529125,dp3529125,stable
09.01,0020,0040,2. Retail (total),d. of which SRT,dp3529123,dp3529123,stable
09.01,0020,0050,2. Retail (total),e. Synthetic,dp3528987,dp3528987,stable
09.01,0020,0060,2. Retail (total),f. of which SRT,dp3529055,dp3529055,stable
09.01,0020,0070,2. Retail (total),g. Sub-total,dp3529135,dp3529135,stable
09.01,0020,0080,2. Retail (total),h. STS,dp3529174,dp3529174,stable
09.01,0020,0090,2. Retail (total),i. Non-STS,dp3529301,dp3529301,stable
09.01,0020,0100,2. Retail (total),j. Synthetic,dp3529351,dp3529351,stable
09.01,0020,0110,2. Retail (total),k. Sub-total,dp3529085,dp3529085,stable
09.01,0020,0120,2. Retail (total),l. STS,dp3529022,dp3529022,stable
09.01,0020,0130,2. Retail (total),m. Non-STS,dp3529026,dp3529026,stable
09.01,0020,0140,2. Retail (total),n. Synthetic,dp3529249,dp3529249,stable
09.01,0020,0150,2. Retail (total),o. Sub-total,dp3529180,dp3529180,stable
09.01,0030,0010,3.    residential mortgage,a. STS,dp3529001,dp3529001,stable
09.01,0030,0020,3.    residential mortgage,b. of which SRT,dp3529208,dp3529208,stable
09.01,0030,0030,3.    residential mortgage,c. Non-STS,dp3529013,dp3529013,stable
09.01,0030,0040,3.    residential mortgage,d. of which SRT,dp3529220,dp3529220,stable
09.01,0030,0050,3.    residential mortgage,e. Synthetic,dp3529050,dp3529050,stable
09.01,0030,0060,3.    residential mortgage,f. of which SRT,dp3529189,dp3529189,stable
09.01,0030,0070,3.    residential mortgage,g. Sub-total,dp3529375,dp3529375,stable
09.01,0030,0080,3.    residential mortgage,h. STS,dp3529161,dp3529161,stable
09.01,0030,0090,3.    residential mortgage,i. Non-STS,dp3529291,dp3529291,stable
09.01,0030,0100,3.    residential mortgage,j. Synthetic,dp3529147,dp3529147,stable
09.01,0030,0110,3.    residential mortgage,k. Sub-total,dp3529080,dp3529080,stable
09.01,0030,0120,3.    residential mortgage,l. STS,dp3529336,dp3529336,stable
09.01,0030,0130,3.    residential mortgage,m. Non-STS,dp3529264,dp3529264,stable
09.01,0030,0140,3.    residential mortgage,n. Synthetic,dp3529244,dp3529244,stable
09.01,0030,0150,3.    residential mortgage,o. Sub-total,dp3529278,dp3529278,stable
09.01,0040,0010,4.    credit card,a. STS,dp3529000,dp3529000,stable
09.01,0040,0020,4.    credit card,b. of which SRT,dp3529207,dp3529207,stable
09.01,0040,0030,4.    credit card,c. Non-STS,dp3529011,dp3529011,stable
09.01,0040,0040,4.    credit card,d. of which SRT,dp3529219,dp3529219,stable
09.01,0040,0050,4.    credit card,e. Synthetic,dp3529049,dp3529049,stable
09.01,0040,0060,4.    credit card,f. of which SRT,dp3529187,dp3529187,stable
09.01,0040,0070,4.    credit card,g. Sub-total,dp3529377,dp3529377,stable
09.01,0040,0080,4.    credit card,h. STS,dp3529286,dp3529286,stable
09.01,0040,0090,4.    credit card,i. Non-STS,dp3529290,dp3529290,stable
09.01,0040,0100,4.    credit card,j. Synthetic,dp3529146,dp3529146,stable
09.01,0040,0110,4.    credit card,k. Sub-total,dp3529079,dp3529079,stable
09.01,0040,0120,4.    credit card,l. STS,dp3529256,dp3529256,stable
09.01,0040,0130,4.    credit card,m. Non-STS,dp3529342,dp3529342,stable
09.01,0040,0140,4.    credit card,n. Synthetic,dp3529243,dp3529243,stable
09.01,0040,0150,4.    credit card,o. Sub-total,dp3529277,dp3529277,stable
09.01,0050,0010,5.    other retail exposures,a. STS,dp3529209,dp3529209,stable
09.01,0050,0020,5.    other retail exposures,b. of which SRT,dp3528996,dp3528996,stable
09.01,0050,0030,5.    other retail exposures,c. Non-STS,dp3529009,dp3529009,stable
09.01,0050,0040,5.    other retail exposures,d. of which SRT,dp3529005,dp3529005,stable
09.01,0050,0050,5.    other retail exposures,e. Synthetic,dp3529047,dp3529047,stable
09.01,0050,0060,5.    other retail exposures,f. of which SRT,dp3529044,dp3529044,stable
09.01,0050,0070,5.    other retail exposures,g. Sub-total,dp3529130,dp3529130,stable
09.01,0050,0080,5.    other retail exposures,h. STS,dp3529158,dp3529158,stable
09.01,0050,0090,5.    other retail exposures,i. Non-STS,dp3529167,dp3529167,stable
09.01,0050,0100,5.    other retail exposures,j. Synthetic,dp3529357,dp3529357,stable
09.01,0050,0110,5.    other retail exposures,k. Sub-total,dp3529179,dp3529179,stable
09.01,0050,0120,5.    other retail exposures,l. STS,dp3529255,dp3529255,stable
09.01,0050,0130,5.    other retail exposures,m. Non-STS,dp3529262,dp3529262,stable
