datapoint_code,frequency,label,unit,template
dp3526798,1,[TODO: DPM lookup] dp3526798,[TODO],[TODO]
dp3526800,1,[TODO: DPM lookup] dp3526800,[TODO],[TODO]
dp3526808,1,[TODO: DPM lookup] dp3526808,[TODO],[TODO]
dp3526888,6,[TODO: DPM lookup] dp3526888,[TODO],[TODO]
dp3526889,1,[TODO: DPM lookup] dp3526889,[TODO],[TODO]
dp3526890,1,[TODO: DPM lookup] dp3526890,[TODO],[TODO]
dp3526893,1,[TODO: DPM lookup] dp3526893,[TODO],[TODO]
dp3526895,4,[TODO: DPM lookup] dp3526895,[TODO],[TODO]
dp3526904,3,[TODO: DPM lookup] dp3526904,[TODO],[TODO]
dp3526909,2,[TODO: DPM lookup] dp3526909,[TODO],[TODO]
dp3526911,3,[TODO: DPM lookup] dp3526911,[TODO],[TODO]
dp3526913,2,[TODO: DPM lookup] dp3526913,[TODO],[TODO]
dp3526916,1,[TODO: DPM lookup] dp3526916,[TODO],[TODO]
dp3526939,5,[TODO: DPM lookup] dp3526939,[TODO],[TODO]
dp3526957,260,[TODO: DPM lookup] dp3526957,[TODO],[TODO]
dp3526958,4,[TODO: DPM lookup] dp3526958,[TODO],[TODO]
dp3526959,4,[TODO: DPM lookup] dp3526959,[TODO],[TODO]
dp3526960,1,[TODO: DPM lookup] dp3526960,[TODO],[TODO]
dp3526961,1,[TODO: DPM lookup] dp3526961,[TODO],[TODO]
dp3526973,3,[TODO: DPM lookup] dp3526973,[TODO],[TODO]
dp3526976,1,[TODO: DPM lookup] dp3526976,[TODO],[TODO]
dp3526977,2,[TODO: DPM lookup] dp3526977,[TODO],[TODO]
dp3526980,4,[TODO: DPM lookup] dp3526980,[TODO],[TODO]
dp3526981,1,[TODO: DPM lookup] dp3526981,[TODO],[TODO]
dp3526982,3,[TODO: DPM lookup] dp3526982,[TODO],[TODO]
dp3526983,2,[TODO: DPM lookup] dp3526983,[TODO],[TODO]
dp3526988,1,[TODO: DPM lookup] dp3526988,[TODO],[TODO]
dp3526993,1,[TODO: DPM lookup] dp3526993,[TODO],[TODO]
dp3526995,2,[TODO: DPM lookup] dp3526995,[TODO],[TODO]
dp3527009,3,[TODO: DPM lookup] dp3527009,[TODO],[TODO]
dp3527011,2,[TODO: DPM lookup] dp3527011,[TODO],[TODO]
dp3527018,60,[TODO: DPM lookup] dp3527018,[TODO],[TODO]
dp3527019,2,[TODO: DPM lookup] dp3527019,[TODO],[TODO]
dp3527032,1,[TODO: DPM lookup] dp3527032,[TODO],[TODO]
dp3527034,1,[TODO: DPM lookup] dp3527034,[TODO],[TODO]
dp3527038,3,[TODO: DPM lookup] dp3527038,[TODO],[TODO]
dp3527039,1,[TODO: DPM lookup] dp3527039,[TODO],[TODO]
dp3527059,1,[TODO: DPM lookup] dp3527059,[TODO],[TODO]
dp3527061,5,[TODO: DPM lookup] dp3527061,[TODO],[TODO]
dp3527062,6,[TODO: DPM lookup] dp3527062,[TODO],[TODO]
dp3527063,6,[TODO: DPM lookup] dp3527063,[TODO],[TODO]
dp3527064,3,[TODO: DPM lookup] dp3527064,[TODO],[TODO]
dp3527065,4,[TODO: DPM lookup] dp3527065,[TODO],[TODO]
dp3527066,8,[TODO: DPM lookup] dp3527066,[TODO],[TODO]
dp3527067,3,[TODO: DPM lookup] dp3527067,[TODO],[TODO]
dp3527068,2,[TODO: DPM lookup] dp3527068,[TODO],[TODO]
dp3527069,2,[TODO: DPM lookup] dp3527069,[TODO],[TODO]
dp3527070,1,[TODO: DPM lookup] dp3527070,[TODO],[TODO]
dp3527071,1,[TODO: DPM lookup] dp3527071,[TODO],[TODO]
dp3527072,2,[TODO: DPM lookup] dp3527072,[TODO],[TODO]
dp3527073,2,[TODO: DPM lookup] dp3527073,[TODO],[TODO]
dp3527074,2,[TODO: DPM lookup] dp3527074,[TODO],[TODO]
dp3527075,4,[TODO: DPM lookup] dp3527075,[TODO],[TODO]
dp3527076,6,[TODO: DPM lookup] dp3527076,[TODO],[TODO]
dp3527096,2,[TODO: DPM lookup] dp3527096,[TODO],[TODO]
dp3527097,6,[TODO: DPM lookup] dp3527097,[TODO],[TODO]
dp3527098,4,[TODO: DPM lookup] dp3527098,[TODO],[TODO]
dp3527099,4,[TODO: DPM lookup] dp3527099,[TODO],[TODO]
dp3527100,1,[TODO: DPM lookup] dp3527100,[TODO],[TODO]
dp3527101,1,[TODO: DPM lookup] dp3527101,[TODO],[TODO]
dp3527102,1,[TODO: DPM lookup] dp3527102,[TODO],[TODO]
dp3527110,8,[TODO: DPM lookup] dp3527110,[TODO],[TODO]
dp3527111,5,[TODO: DPM lookup] dp3527111,[TODO],[TODO]
dp3527112,1,[TODO: DPM lookup] dp3527112,[TODO],[TODO]
dp3527113,1,[TODO: DPM lookup] dp3527113,[TODO],[TODO]
dp3527114,2,[TODO: DPM lookup] dp3527114,[TODO],[TODO]
dp3527116,1,[TODO: DPM lookup] dp3527116,[TODO],[TODO]
dp3527117,2,[TODO: DPM lookup] dp3527117,[TODO],[TODO]
dp3527118,2,[TODO: DPM lookup] dp3527118,[TODO],[TODO]
dp3527119,1,[TODO: DPM lookup] dp3527119,[TODO],[TODO]
dp3527122,2,[TODO: DPM lookup] dp3527122,[TODO],[TODO]
dp3527123,2,[TODO: DPM lookup] dp3527123,[TODO],[TODO]
dp3527124,3,[TODO: DPM lookup] dp3527124,[TODO],[TODO]
dp3527125,1,[TODO: DPM lookup] dp3527125,[TODO],[TODO]
dp3527133,1,[TODO: DPM lookup] dp3527133,[TODO],[TODO]
dp3527139,5,[TODO: DPM lookup] dp3527139,[TODO],[TODO]
dp3527140,1,[TODO: DPM lookup] dp3527140,[TODO],[TODO]
dp3527141,1,[TODO: DPM lookup] dp3527141,[TODO],[TODO]
dp3527142,1,[TODO: DPM lookup] dp3527142,[TODO],[TODO]
dp3527143,1,[TODO: DPM lookup] dp3527143,[TODO],[TODO]
dp3527145,1,[TODO: DPM lookup] dp3527145,[TODO],[TODO]
dp3527146,1,[TODO: DPM lookup] dp3527146,[TODO],[TODO]
dp3527148,1,[TODO: DPM lookup] dp3527148,[TODO],[TODO]
dp3527156,1,[TODO: DPM lookup] dp3527156,[TODO],[TODO]
dp3527169,1,[TODO: DPM lookup] dp3527169,[TODO],[TODO]
dp3527186,1,[TODO: DPM lookup] dp3527186,[TODO],[TODO]
dp3527215,1,[TODO: DPM lookup] dp3527215,[TODO],[TODO]
dp3527217,1,[TODO: DPM lookup] dp3527217,[TODO],[TODO]
dp3527221,3,[TODO: DPM lookup] dp3527221,[TODO],[TODO]
dp3527223,2,[TODO: DPM lookup] dp3527223,[TODO],[TODO]
dp3527225,2,[TODO: DPM lookup] dp3527225,[TODO],[TODO]
dp3527231,1,[TODO: DPM lookup] dp3527231,[TODO],[TODO]
dp3527232,1,[TODO: DPM lookup] dp3527232,[TODO],[TODO]
dp3527234,1,[TODO: DPM lookup] dp3527234,[TODO],[TODO]
dp3527238,6,[TODO: DPM lookup] dp3527238,[TODO],[TODO]
dp3527239,4,[TODO: DPM lookup] dp3527239,[TODO],[TODO]
dp3527240,2,[TODO: DPM lookup] dp3527240,[TODO],[TODO]
dp3527241,3,[TODO: DPM lookup] dp3527241,[TODO],[TODO]
dp3527242,2,[TODO: DPM lookup] dp3527242,[TODO],[TODO]
dp3527243,3,[TODO: DPM lookup] dp3527243,[TODO],[TODO]
dp3527244,2,[TODO: DPM lookup] dp3527244,[TODO],[TODO]
dp3527246,1,[TODO: DPM lookup] dp3527246,[TODO],[TODO]
dp3527249,4,[TODO: DPM lookup] dp3527249,[TODO],[TODO]
dp3527252,4,[TODO: DPM lookup] dp3527252,[TODO],[TODO]
dp3527253,1,[TODO: DPM lookup] dp3527253,[TODO],[TODO]
dp3527254,1,[TODO: DPM lookup] dp3527254,[TODO],[TODO]
dp3527262,1,[TODO: DPM lookup] dp3527262,[TODO],[TODO]
dp3527265,1,[TODO: DPM lookup] dp3527265,[TODO],[TODO]
dp3527267,4,[TODO: DPM lookup] dp3527267,[TODO],[TODO]
dp3527268,2,[TODO: DPM lookup] dp3527268,[TODO],[TODO]
dp3527269,1,[TODO: DPM lookup] dp3527269,[TODO],[TODO]
dp3527270,1,[TODO: DPM lookup] dp3527270,[TODO],[TODO]
dp3527283,1,[TODO: DPM lookup] dp3527283,[TODO],[TODO]
dp3527285,3,[TODO: DPM lookup] dp3527285,[TODO],[TODO]
dp3527287,2,[TODO: DPM lookup] dp3527287,[TODO],[TODO]
dp3527290,1,[TODO: DPM lookup] dp3527290,[TODO],[TODO]
dp3527291,3,[TODO: DPM lookup] dp3527291,[TODO],[TODO]
dp3527292,2,[TODO: DPM lookup] dp3527292,[TODO],[TODO]
dp3527295,7,[TODO: DPM lookup] dp3527295,[TODO],[TODO]
dp3527296,3,[TODO: DPM lookup] dp3527296,[TODO],[TODO]
dp3527302,4,[TODO: DPM lookup] dp3527302,[TODO],[TODO]
dp3527306,2,[TODO: DPM lookup] dp3527306,[TODO],[TODO]
dp3527307,1,[TODO: DPM lookup] dp3527307,[TODO],[TODO]
dp3527308,2,[TODO: DPM lookup] dp3527308,[TODO],[TODO]
dp3527309,1,[TODO: DPM lookup] dp3527309,[TODO],[TODO]
dp3527383,8,[TODO: DPM lookup] dp3527383,[TODO],[TODO]
dp3527384,10,[TODO: DPM lookup] dp3527384,[TODO],[TODO]
dp3527399,2,[TODO: DPM lookup] dp3527399,[TODO],[TODO]
dp3527400,2,[TODO: DPM lookup] dp3527400,[TODO],[TODO]
dp3527401,1,[TODO: DPM lookup] dp3527401,[TODO],[TODO]
dp3527402,3,[TODO: DPM lookup] dp3527402,[TODO],[TODO]
dp3527403,8,[TODO: DPM lookup] dp3527403,[TODO],[TODO]
dp3527404,3,[TODO: DPM lookup] dp3527404,[TODO],[TODO]
dp3527405,3,[TODO: DPM lookup] dp3527405,[TODO],[TODO]
dp3527406,9,[TODO: DPM lookup] dp3527406,[TODO],[TODO]
dp3527407,4,[TODO: DPM lookup] dp3527407,[TODO],[TODO]
dp3527408,3,[TODO: DPM lookup] dp3527408,[TODO],[TODO]
dp3527409,3,[TODO: DPM lookup] dp3527409,[TODO],[TODO]
dp3527410,3,[TODO: DPM lookup] dp3527410,[TODO],[TODO]
dp3527411,5,[TODO: DPM lookup] dp3527411,[TODO],[TODO]
dp3527412,5,[TODO: DPM lookup] dp3527412,[TODO],[TODO]
dp3527413,6,[TODO: DPM lookup] dp3527413,[TODO],[TODO]
dp3527414,6,[TODO: DPM lookup] dp3527414,[TODO],[TODO]
dp3527415,5,[TODO: DPM lookup] dp3527415,[TODO],[TODO]
dp3527416,1,[TODO: DPM lookup] dp3527416,[TODO],[TODO]
dp3527417,1,[TODO: DPM lookup] dp3527417,[TODO],[TODO]
dp3527418,1,[TODO: DPM lookup] dp3527418,[TODO],[TODO]
dp3527419,1,[TODO: DPM lookup] dp3527419,[TODO],[TODO]
dp3527420,4,[TODO: DPM lookup] dp3527420,[TODO],[TODO]
dp3527421,4,[TODO: DPM lookup] dp3527421,[TODO],[TODO]
dp3527422,2,[TODO: DPM lookup] dp3527422,[TODO],[TODO]
dp3527423,2,[TODO: DPM lookup] dp3527423,[TODO],[TODO]
dp3527424,2,[TODO: DPM lookup] dp3527424,[TODO],[TODO]
dp3527425,1,[TODO: DPM lookup] dp3527425,[TODO],[TODO]
dp3527426,1,[TODO: DPM lookup] dp3527426,[TODO],[TODO]
dp3527427,1,[TODO: DPM lookup] dp3527427,[TODO],[TODO]
dp3527428,4,[TODO: DPM lookup] dp3527428,[TODO],[TODO]
dp3527429,2,[TODO: DPM lookup] dp3527429,[TODO],[TODO]
dp3527430,1,[TODO: DPM lookup] dp3527430,[TODO],[TODO]
dp3527431,3,[TODO: DPM lookup] dp3527431,[TODO],[TODO]
dp3527432,3,[TODO: DPM lookup] dp3527432,[TODO],[TODO]
dp3527433,1,[TODO: DPM lookup] dp3527433,[TODO],[TODO]
dp3527434,2,[TODO: DPM lookup] dp3527434,[TODO],[TODO]
dp3527435,2,[TODO: DPM lookup] dp3527435,[TODO],[TODO]
dp3527436,2,[TODO: DPM lookup] dp3527436,[TODO],[TODO]
dp3527437,4,[TODO: DPM lookup] dp3527437,[TODO],[TODO]
dp3527438,7,[TODO: DPM lookup] dp3527438,[TODO],[TODO]
dp3527439,7,[TODO: DPM lookup] dp3527439,[TODO],[TODO]
dp3527440,1,[TODO: DPM lookup] dp3527440,[TODO],[TODO]
dp3527443,2,[TODO: DPM lookup] dp3527443,[TODO],[TODO]
dp3527445,1,[TODO: DPM lookup] dp3527445,[TODO],[TODO]
dp3527447,1,[TODO: DPM lookup] dp3527447,[TODO],[TODO]
dp3527448,1,[TODO: DPM lookup] dp3527448,[TODO],[TODO]
dp3527449,1,[TODO: DPM lookup] dp3527449,[TODO],[TODO]
dp3527450,2,[TODO: DPM lookup] dp3527450,[TODO],[TODO]
dp3527453,2,[TODO: DPM lookup] dp3527453,[TODO],[TODO]
dp3527454,1,[TODO: DPM lookup] dp3527454,[TODO],[TODO]
dp3527455,1,[TODO: DPM lookup] dp3527455,[TODO],[TODO]
dp3527459,1,[TODO: DPM lookup] dp3527459,[TODO],[TODO]
dp3527466,1,[TODO: DPM lookup] dp3527466,[TODO],[TODO]
dp3527483,1,[TODO: DPM lookup] dp3527483,[TODO],[TODO]
dp3527485,1,[TODO: DPM lookup] dp3527485,[TODO],[TODO]
dp3527489,1,[TODO: DPM lookup] dp3527489,[TODO],[TODO]
dp3527494,2,[TODO: DPM lookup] dp3527494,[TODO],[TODO]
dp3527496,1,[TODO: DPM lookup] dp3527496,[TODO],[TODO]
dp3527497,1,[TODO: DPM lookup] dp3527497,[TODO],[TODO]
dp3527516,1,[TODO: DPM lookup] dp3527516,[TODO],[TODO]
dp3527517,1,[TODO: DPM lookup] dp3527517,[TODO],[TODO]
dp3527518,1,[TODO: DPM lookup] dp3527518,[TODO],[TODO]
dp3527519,1,[TODO: DPM lookup] dp3527519,[TODO],[TODO]
dp3527520,1,[TODO: DPM lookup] dp3527520,[TODO],[TODO]
dp3527521,1,[TODO: DPM lookup] dp3527521,[TODO],[TODO]
dp3527522,1,[TODO: DPM lookup] dp3527522,[TODO],[TODO]
dp3527523,1,[TODO: DPM lookup] dp3527523,[TODO],[TODO]
dp3527524,1,[TODO: DPM lookup] dp3527524,[TODO],[TODO]
dp3527525,1,[TODO: DPM lookup] dp3527525,[TODO],[TODO]
dp3527526,7,[TODO: DPM lookup] dp3527526,[TODO],[TODO]
dp3527527,6,[TODO: DPM lookup] dp3527527,[TODO],[TODO]
dp3527528,3,[TODO: DPM lookup] dp3527528,[TODO],[TODO]
dp3527529,5,[TODO: DPM lookup] dp3527529,[TODO],[TODO]
dp3527530,5,[TODO: DPM lookup] dp3527530,[TODO],[TODO]
dp3527531,5,[TODO: DPM lookup] dp3527531,[TODO],[TODO]
dp3527532,8,[TODO: DPM lookup] dp3527532,[TODO],[TODO]
dp3527533,6,[TODO: DPM lookup] dp3527533,[TODO],[TODO]
dp3527534,3,[TODO: DPM lookup] dp3527534,[TODO],[TODO]
dp3527535,3,[TODO: DPM lookup] dp3527535,[TODO],[TODO]
dp3527536,4,[TODO: DPM lookup] dp3527536,[TODO],[TODO]
dp3527537,4,[TODO: DPM lookup] dp3527537,[TODO],[TODO]
dp3527538,4,[TODO: DPM lookup] dp3527538,[TODO],[TODO]
dp3527539,4,[TODO: DPM lookup] dp3527539,[TODO],[TODO]
dp3527540,4,[TODO: DPM lookup] dp3527540,[TODO],[TODO]
dp3527541,1,[TODO: DPM lookup] dp3527541,[TODO],[TODO]
dp3527542,3,[TODO: DPM lookup] dp3527542,[TODO],[TODO]
dp3527543,3,[TODO: DPM lookup] dp3527543,[TODO],[TODO]
dp3527544,5,[TODO: DPM lookup] dp3527544,[TODO],[TODO]
dp3527551,1,[TODO: DPM lookup] dp3527551,[TODO],[TODO]
dp3527555,1,[TODO: DPM lookup] dp3527555,[TODO],[TODO]
dp3527566,3,[TODO: DPM lookup] dp3527566,[TODO],[TODO]
dp3527574,3,[TODO: DPM lookup] dp3527574,[TODO],[TODO]
dp3527595,1,[TODO: DPM lookup] dp3527595,[TODO],[TODO]
dp3527598,2,[TODO: DPM lookup] dp3527598,[TODO],[TODO]
dp3527605,2,[TODO: DPM lookup] dp3527605,[TODO],[TODO]
dp3527615,3,[TODO: DPM lookup] dp3527615,[TODO],[TODO]
dp3527622,2,[TODO: DPM lookup] dp3527622,[TODO],[TODO]
dp3527623,2,[TODO: DPM lookup] dp3527623,[TODO],[TODO]
dp3527624,1,[TODO: DPM lookup] dp3527624,[TODO],[TODO]
dp3527625,2,[TODO: DPM lookup] dp3527625,[TODO],[TODO]
dp3527630,1,[TODO: DPM lookup] dp3527630,[TODO],[TODO]
dp3527631,1,[TODO: DPM lookup] dp3527631,[TODO],[TODO]
dp3527632,1,[TODO: DPM lookup] dp3527632,[TODO],[TODO]
dp3527633,2,[TODO: DPM lookup] dp3527633,[TODO],[TODO]
dp3527634,2,[TODO: DPM lookup] dp3527634,[TODO],[TODO]
dp3527635,2,[TODO: DPM lookup] dp3527635,[TODO],[TODO]
dp3527636,1,[TODO: DPM lookup] dp3527636,[TODO],[TODO]
dp3527637,2,[TODO: DPM lookup] dp3527637,[TODO],[TODO]
dp3527638,2,[TODO: DPM lookup] dp3527638,[TODO],[TODO]
dp3527639,2,[TODO: DPM lookup] dp3527639,[TODO],[TODO]
dp3527640,2,[TODO: DPM lookup] dp3527640,[TODO],[TODO]
dp3527641,11,[TODO: DPM lookup] dp3527641,[TODO],[TODO]
dp3527642,11,[TODO: DPM lookup] dp3527642,[TODO],[TODO]
dp3527643,10,[TODO: DPM lookup] dp3527643,[TODO],[TODO]
dp3527646,3,[TODO: DPM lookup] dp3527646,[TODO],[TODO]
dp3527647,3,[TODO: DPM lookup] dp3527647,[TODO],[TODO]
dp3527649,3,[TODO: DPM lookup] dp3527649,[TODO],[TODO]
dp3527651,1,[TODO: DPM lookup] dp3527651,[TODO],[TODO]
dp3527652,4,[TODO: DPM lookup] dp3527652,[TODO],[TODO]
dp3527653,22,[TODO: DPM lookup] dp3527653,[TODO],[TODO]
dp3527667,3,[TODO: DPM lookup] dp3527667,[TODO],[TODO]
dp3527668,11,[TODO: DPM lookup] dp3527668,[TODO],[TODO]
dp3527669,6,[TODO: DPM lookup] dp3527669,[TODO],[TODO]
dp3527670,5,[TODO: DPM lookup] dp3527670,[TODO],[TODO]
dp3527671,2,[TODO: DPM lookup] dp3527671,[TODO],[TODO]
dp3527672,9,[TODO: DPM lookup] dp3527672,[TODO],[TODO]
dp3527673,3,[TODO: DPM lookup] dp3527673,[TODO],[TODO]
dp3527674,1,[TODO: DPM lookup] dp3527674,[TODO],[TODO]
dp3527675,5,[TODO: DPM lookup] dp3527675,[TODO],[TODO]
dp3527676,1,[TODO: DPM lookup] dp3527676,[TODO],[TODO]
dp3527677,1,[TODO: DPM lookup] dp3527677,[TODO],[TODO]
dp3527678,1,[TODO: DPM lookup] dp3527678,[TODO],[TODO]
dp3527679,4,[TODO: DPM lookup] dp3527679,[TODO],[TODO]
dp3527680,4,[TODO: DPM lookup] dp3527680,[TODO],[TODO]
dp3527681,3,[TODO: DPM lookup] dp3527681,[TODO],[TODO]
dp3527700,1,[TODO: DPM lookup] dp3527700,[TODO],[TODO]
dp3527705,4,[TODO: DPM lookup] dp3527705,[TODO],[TODO]
dp3527706,1,[TODO: DPM lookup] dp3527706,[TODO],[TODO]
dp3527707,1,[TODO: DPM lookup] dp3527707,[TODO],[TODO]
dp3527709,1,[TODO: DPM lookup] dp3527709,[TODO],[TODO]
dp3527714,1,[TODO: DPM lookup] dp3527714,[TODO],[TODO]
dp3527717,2,[TODO: DPM lookup] dp3527717,[TODO],[TODO]
dp3527718,2,[TODO: DPM lookup] dp3527718,[TODO],[TODO]
dp3527737,3,[TODO: DPM lookup] dp3527737,[TODO],[TODO]
dp3527738,1,[TODO: DPM lookup] dp3527738,[TODO],[TODO]
dp3527740,5,[TODO: DPM lookup] dp3527740,[TODO],[TODO]
dp3527741,3,[TODO: DPM lookup] dp3527741,[TODO],[TODO]
dp3527742,2,[TODO: DPM lookup] dp3527742,[TODO],[TODO]
dp3527743,4,[TODO: DPM lookup] dp3527743,[TODO],[TODO]
dp3527745,2,[TODO: DPM lookup] dp3527745,[TODO],[TODO]
dp3527747,2,[TODO: DPM lookup] dp3527747,[TODO],[TODO]
dp3527748,1,[TODO: DPM lookup] dp3527748,[TODO],[TODO]
dp3527749,2,[TODO: DPM lookup] dp3527749,[TODO],[TODO]
dp3527751,2,[TODO: DPM lookup] dp3527751,[TODO],[TODO]
dp3527752,2,[TODO: DPM lookup] dp3527752,[TODO],[TODO]
dp3527753,2,[TODO: DPM lookup] dp3527753,[TODO],[TODO]
dp3527754,2,[TODO: DPM lookup] dp3527754,[TODO],[TODO]
dp3527755,1,[TODO: DPM lookup] dp3527755,[TODO],[TODO]
dp3527757,1,[TODO: DPM lookup] dp3527757,[TODO],[TODO]
dp3527758,2,[TODO: DPM lookup] dp3527758,[TODO],[TODO]
dp3527759,2,[TODO: DPM lookup] dp3527759,[TODO],[TODO]
dp3527760,2,[TODO: DPM lookup] dp3527760,[TODO],[TODO]
dp3527761,1,[TODO: DPM lookup] dp3527761,[TODO],[TODO]
dp3527764,2,[TODO: DPM lookup] dp3527764,[TODO],[TODO]
dp3527765,1,[TODO: DPM lookup] dp3527765,[TODO],[TODO]
dp3527779,1,[TODO: DPM lookup] dp3527779,[TODO],[TODO]
dp3527781,1,[TODO: DPM lookup] dp3527781,[TODO],[TODO]
dp3527782,1,[TODO: DPM lookup] dp3527782,[TODO],[TODO]
dp3527787,1,[TODO: DPM lookup] dp3527787,[TODO],[TODO]
dp3527789,6,[TODO: DPM lookup] dp3527789,[TODO],[TODO]
dp3527790,5,[TODO: DPM lookup] dp3527790,[TODO],[TODO]
dp3527791,3,[TODO: DPM lookup] dp3527791,[TODO],[TODO]
dp3527792,2,[TODO: DPM lookup] dp3527792,[TODO],[TODO]
dp3527793,1,[TODO: DPM lookup] dp3527793,[TODO],[TODO]
dp3527794,1,[TODO: DPM lookup] dp3527794,[TODO],[TODO]
dp3527796,3,[TODO: DPM lookup] dp3527796,[TODO],[TODO]
dp3527800,1,[TODO: DPM lookup] dp3527800,[TODO],[TODO]
dp3527801,4,[TODO: DPM lookup] dp3527801,[TODO],[TODO]
dp3527802,1,[TODO: DPM lookup] dp3527802,[TODO],[TODO]
dp3527803,2,[TODO: DPM lookup] dp3527803,[TODO],[TODO]
dp3527805,1,[TODO: DPM lookup] dp3527805,[TODO],[TODO]
dp3527807,1,[TODO: DPM lookup] dp3527807,[TODO],[TODO]
dp3527812,1,[TODO: DPM lookup] dp3527812,[TODO],[TODO]
dp3527817,1,[TODO: DPM lookup] dp3527817,[TODO],[TODO]
dp3527818,1,[TODO: DPM lookup] dp3527818,[TODO],[TODO]
dp3527819,3,[TODO: DPM lookup] dp3527819,[TODO],[TODO]
dp3527820,1,[TODO: DPM lookup] dp3527820,[TODO],[TODO]
dp3527821,1,[TODO: DPM lookup] dp3527821,[TODO],[TODO]
dp3527822,2,[TODO: DPM lookup] dp3527822,[TODO],[TODO]
dp3527823,1,[TODO: DPM lookup] dp3527823,[TODO],[TODO]
dp3527826,1,[TODO: DPM lookup] dp3527826,[TODO],[TODO]
dp3527827,1,[TODO: DPM lookup] dp3527827,[TODO],[TODO]
dp3527831,1,[TODO: DPM lookup] dp3527831,[TODO],[TODO]
dp3527832,3,[TODO: DPM lookup] dp3527832,[TODO],[TODO]
dp3527833,3,[TODO: DPM lookup] dp3527833,[TODO],[TODO]
dp3527834,3,[TODO: DPM lookup] dp3527834,[TODO],[TODO]
dp3527838,8,[TODO: DPM lookup] dp3527838,[TODO],[TODO]
dp3527839,4,[TODO: DPM lookup] dp3527839,[TODO],[TODO]
dp3527842,1,[TODO: DPM lookup] dp3527842,[TODO],[TODO]
dp3527844,4,[TODO: DPM lookup] dp3527844,[TODO],[TODO]
dp3527845,3,[TODO: DPM lookup] dp3527845,[TODO],[TODO]
dp3527846,2,[TODO: DPM lookup] dp3527846,[TODO],[TODO]
dp3527849,1,[TODO: DPM lookup] dp3527849,[TODO],[TODO]
dp3527851,10,[TODO: DPM lookup] dp3527851,[TODO],[TODO]
dp3527853,4,[TODO: DPM lookup] dp3527853,[TODO],[TODO]
dp3527854,9,[TODO: DPM lookup] dp3527854,[TODO],[TODO]
dp3527855,10,[TODO: DPM lookup] dp3527855,[TODO],[TODO]
dp3527856,4,[TODO: DPM lookup] dp3527856,[TODO],[TODO]
dp3527857,5,[TODO: DPM lookup] dp3527857,[TODO],[TODO]
dp3527858,10,[TODO: DPM lookup] dp3527858,[TODO],[TODO]
dp3527859,10,[TODO: DPM lookup] dp3527859,[TODO],[TODO]
dp3527867,5,[TODO: DPM lookup] dp3527867,[TODO],[TODO]
dp3527868,4,[TODO: DPM lookup] dp3527868,[TODO],[TODO]
dp3527869,7,[TODO: DPM lookup] dp3527869,[TODO],[TODO]
dp3527870,2,[TODO: DPM lookup] dp3527870,[TODO],[TODO]
dp3527871,7,[TODO: DPM lookup] dp3527871,[TODO],[TODO]
dp3527872,2,[TODO: DPM lookup] dp3527872,[TODO],[TODO]
dp3527873,7,[TODO: DPM lookup] dp3527873,[TODO],[TODO]
dp3527874,7,[TODO: DPM lookup] dp3527874,[TODO],[TODO]
dp3527875,10,[TODO: DPM lookup] dp3527875,[TODO],[TODO]
dp3527888,2,[TODO: DPM lookup] dp3527888,[TODO],[TODO]
dp3527889,2,[TODO: DPM lookup] dp3527889,[TODO],[TODO]
dp3527904,1,[TODO: DPM lookup] dp3527904,[TODO],[TODO]
dp3527905,2,[TODO: DPM lookup] dp3527905,[TODO],[TODO]
dp3527906,2,[TODO: DPM lookup] dp3527906,[TODO],[TODO]
dp3527907,2,[TODO: DPM lookup] dp3527907,[TODO],[TODO]
dp3527908,1,[TODO: DPM lookup] dp3527908,[TODO],[TODO]
dp3527910,1,[TODO: DPM lookup] dp3527910,[TODO],[TODO]
dp3527914,1,[TODO: DPM lookup] dp3527914,[TODO],[TODO]
dp3527915,6,[TODO: DPM lookup] dp3527915,[TODO],[TODO]
dp3527916,10,[TODO: DPM lookup] dp3527916,[TODO],[TODO]
dp3527917,2,[TODO: DPM lookup] dp3527917,[TODO],[TODO]
dp3527918,11,[TODO: DPM lookup] dp3527918,[TODO],[TODO]
dp3527920,1,[TODO: DPM lookup] dp3527920,[TODO],[TODO]
dp3527921,1,[TODO: DPM lookup] dp3527921,[TODO],[TODO]
dp3527922,3,[TODO: DPM lookup] dp3527922,[TODO],[TODO]
dp3527923,1,[TODO: DPM lookup] dp3527923,[TODO],[TODO]
dp3527924,1,[TODO: DPM lookup] dp3527924,[TODO],[TODO]
dp3527925,1,[TODO: DPM lookup] dp3527925,[TODO],[TODO]
dp3527926,5,[TODO: DPM lookup] dp3527926,[TODO],[TODO]
dp3527927,2,[TODO: DPM lookup] dp3527927,[TODO],[TODO]
dp3527928,10,[TODO: DPM lookup] dp3527928,[TODO],[TODO]
dp3527929,9,[TODO: DPM lookup] dp3527929,[TODO],[TODO]
dp3527930,2,[TODO: DPM lookup] dp3527930,[TODO],[TODO]
dp3527931,1,[TODO: DPM lookup] dp3527931,[TODO],[TODO]
dp3527932,11,[TODO: DPM lookup] dp3527932,[TODO],[TODO]
dp3527934,1,[TODO: DPM lookup] dp3527934,[TODO],[TODO]
dp3527937,3,[TODO: DPM lookup] dp3527937,[TODO],[TODO]
dp3527938,2,[TODO: DPM lookup] dp3527938,[TODO],[TODO]
dp3527939,2,[TODO: DPM lookup] dp3527939,[TODO],[TODO]
